Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2004;6103;0;2A;2A021;Argiusta-Moriccio;VILLAGE;NB46K45;2004-07-06 13:06:00;;200
2004;6108;0;2A;2A041;Bonifacio;SANTA MANZA;NB62K3;2004-07-07 16:55:00;;300
2004;6124;0;2A;2A271;Sarrola-Carcopino;ZALLA;NB28L31;2004-07-18 13:09:00;;40000
2004;6130;0;2A;2A114;Figari;MONTILATI;NB62F83;2004-07-23 16:35:00;;200
2004;6131;0;2A;2A272;Sartène;MADUNINA;NB44G42;2004-07-23 17:21:00;;15
2004;6138;0;2A;2A323;Tavaco;;NB48B41;2004-07-29 15:26:00;;20
2004;6331;0;2A;2A209;Peri;;NB48A42;2004-02-08 15:29:00;;500
2004;6332;0;2A;2A362;Zonza;CAMPING CALIFORNIA;NB84D72;2004-02-09 13:17:00;;100
2004;6335;0;2A;2A324;Tavera;TINTURAGGIO;NB48G85;2004-02-14 16:20:00;;50
2004;6337;0;2A;2A362;Zonza;SAINTE LUCIE;NB84C95;2004-02-19 12:39:00;;60
2004;6338;0;2A;2A041;Bonifacio;;NB62H15;2004-02-24 15:27:00;;500
2004;6341;0;2A;2A018;Arbellara;;NB44H62;2004-03-14 17:36:00;;600
2004;6343;0;2A;2A249;Propriano;;NB44E65;2004-03-23 09:42:00;;50
2004;6344;0;2A;2A362;Zonza;FAVONE;NB86E31;2004-03-29 07:19:00;;30
2004;6351;0;2A;2A004;Ajaccio;LAETITIA;NB26F92;2004-06-10 11:33:00;;10
2004;6354;0;2A;2A004;Ajaccio;MILELLI;NB28F05;2004-06-12 14:57:00;;100
2004;6355;0;2A;2A004;Ajaccio;LAETITIA;NB28G05;2004-06-15 14:29:00;;1500
2004;6365;0;2A;2A269;Sari-Solenzara;;NB86D8;2004-06-20 15:30:00;;15
2004;6366;0;2A;2A258;Renno;CHIMIGLIA;NC20K5;2004-06-25 16:14:00;;100
2004;6367;0;2A;2A090;Coggia;VEDOLACCIA;NC20F05;2004-06-25 09:59:00;;20
2004;6368;0;2A;2A040;Bocognano;RTE DU BUSSO;NB48L92;2004-06-26 15:56:00;;50
2004;6378;0;2A;2A209;Peri;PERRACCIA;NB48B41;2004-08-08 10:30:00;;10
2004;6379;0;2A;2A004;Ajaccio;LOGIREM;NB28G02;2004-08-08 18:44:00;;10
2004;6823;0;2A;2A228;Pietrosella;ISOLELLA;NB26K52;2004-08-14 16:00:00;;20
2004;6830;0;2A;2A139;Lecci;RANCHO;NB84C54;2004-07-03 01:50:00;;300
2004;7003;0;2A;2A041;Bonifacio;SANTA MANZA;NB62K01;2004-08-21 14:38:00;;30
2004;6994;0;2A;2A085;Cauro;VILLAGE LAVOIR;NB46D91;2004-08-16 14:06:00;;2
2004;6995;0;2A;2A099;Cozzano;ONDA;NB68D14;2004-08-17 18:42:00;;300
2004;6996;0;2A;2A254;Quenza;RTE BAVELLA;NB66E13;2004-08-19 08:39:00;;200
2004;6997;0;2A;2A211;Petreto-Bicchisano;PIAZZOLA;NB46G35;2004-08-19 12:11:00;;10
2004;7157;0;2A;2A288;Sotta;;NB64G12;2004-08-26 08:10:00;;1000
2004;7607;0;2A;2A348;Vico;U CAMARALE;NB20D13;2004-08-31 18:21:00;;10
2004;7612;0;2A;2A284;Sollacaro;;NB46E04;2004-09-02 14:30:00;;30
2004;7623;0;2A;2A345;Vero;QUERCETTA;NB48D74;2004-09-11 19:36:00;;2000
2004;7627;0;2A;2A247;Porto-Vecchio;PIFANO 2;NB84A21;2004-09-12 17:42:00;;2000
2004;7855;0;2A;2A271;Sarrola-Carcopino;COLLEGE;NB28L24;2004-09-14 10:38:00;;200
2004;7859;0;2A;2A001;Afa;OGLIASTRONE;NB28K34;2004-09-18 11:45:00;;500
2004;8155;0;2A;2A348;Vico;LA CROIX;NC20H34;2004-09-27 16:11:00;;30
2003;1531;0;2A;2A040;Bocognano;;NC40K04;2003-01-12 16:33:00;3;1000
2003;1532;0;2A;2A065;Cargèse;;NC00L24;2003-01-19 18:42:00;3;10
2003;1535;0;2A;2A330;Ucciani;PONT;NB48E72;2003-02-24 18:32:00;3;1000
2003;1536;0;2A;2A345;Vero;;NB48D85;2003-03-06 12:40:00;3;1200
2003;1537;0;2A;2A359;Zicavo;VERGAGHIU;NB68B02;2003-03-07 16:48:00;3;3000
2003;1538;0;2A;2A200;Palneca;SCRIVANU;NB68E43;2003-03-10 16:53:00;3;200
2003;1543;0;2A;2A300;San-Gavino-di-Carbini;RIBBA;NB84A62;2003-03-15 11:52:00;3;600
2003;1544;0;2A;2A276;Serra-di-Ferro;TASINCA;NB46A03;2003-03-15 12:24:00;3;5000
2003;1545;0;2A;2A040;Bocognano;;NB48K94;2003-03-15 15:50:00;3;500
2003;1549;0;2A;2A027;Azzana;;NC40C02;2003-03-16 09:01:00;3;300
2003;1550;0;2A;2A090;Coggia;CASANOVA;NC20F02;2003-03-16 12:55:00;3;1000
2003;1709;0;2A;2A026;Azilone-Ampaza;;NB46H74;2003-03-16 19:27:00;3;3000
2003;1710;0;2A;2A269;Sari-Solenzara;;NB86D83;2003-03-17 09:15:00;3;100
2003;1711;0;2A;2A249;Propriano;;NB44E55;2003-03-17 11:56:00;3;3000
2003;1713;0;2A;2A031;Bastelica;;NB48K42;2003-03-18 12:03:00;3;2000
2003;1717;0;2A;2A249;Propriano;;NB24E63;2003-03-19 13:11:00;3;50
2003;1718;0;2A;2A362;Zonza;ste lucie povo;NB84C84;2003-03-19 13:43:00;3;400
2003;1721;0;2A;2A360;Zigliara;;NB46H64;2003-03-20 11:00:00;3;500
2003;1723;0;2A;2A200;Palneca;st antoine;NB66E43;2003-03-20 17:41:00;3;1500
2003;1724;0;2A;2A200;Palneca;col de verde;NB68E43;2003-03-21 10:46:00;3;400
2003;1726;0;2A;2A200;Palneca;;NB68E32;2003-03-23 14:10:00;3;300
2003;1728;0;2A;2A142;Levie;;NB64D85;2003-03-22 23:00:00;3;30
2003;1729;0;2A;2A322;Tasso;;NB68B24;2003-03-23 10:20:00;3;1500
2003;1730;0;2A;2A200;Palneca;;NB68D32;2003-03-23 14:16:00;3;600
2003;1733;0;2A;2A040;Bocognano;busso;NB48K92;2003-03-23 16:15:00;3;7000
2003;1735;0;2A;2A330;Ucciani;;NB48F61;2003-03-25 14:20:00;3;2000
2003;1740;0;2A;2A144;Lopigna;;NC20L04;2003-03-26 14:26:00;3;1000
2003;1744;0;2A;2A359;Zicavo;;NB68B13;2003-03-27 16:44:00;3;1000
2003;1748;0;2A;2A322;Tasso;;NB68B4;2003-03-28 16:46:00;3;3000
2003;1754;0;2A;2A198;Ota;;NC20E63;2003-04-06 13:12:00;3;30
2003;1759;0;2A;2A249;Propriano;;NB44D53;2003-04-09 18:26:00;3;100
2003;3414;0;2A;2A065;Cargèse;rte de paomia;NC00L01;2003-04-17 20:31:00;3;20
2003;3415;0;2A;2A247;Porto-Vecchio;;NB64L22;2003-04-18 15:10:00;3;5000
2003;3418;0;2A;2A322;Tasso;;NB68B24;2003-04-19 13:20:00;3;200
2003;3419;0;2A;2A266;Salice;;NC40B05;2003-04-24 14:08:00;3;50000
2003;3425;0;2A;2A098;Coti-Chiavari;cala d'ORZU;NB24F92;2003-05-05 13:33:00;3;15000
2003;3427;0;2A;2A098;Coti-Chiavari;CALA D'ORZU;NB26G04;2003-05-06 11:57:00;3;340000
2003;3614;0;2A;2A345;Vero;;NB48D83;2003-05-07 11:49:00;3;1000
2003;3621;0;2A;2A200;Palneca;col de verde;NB68E53;2003-05-14 15:45:00;3;10000
2003;3628;0;2A;2A349;Viggianello;;NB44F62;2003-05-16 11:50:00;3;200
2003;3633;0;2A;2A040;Bocognano;;NC40L04;2003-05-20 16:50:00;3;200
2003;3671;0;2A;2A247;Porto-Vecchio;;NB84A34;2003-05-21 13:35:00;3;200
2003;3673;0;2A;2A324;Tavera;;NB48G82;2003-05-22 09:04:00;3;20
2003;3679;0;2A;2A362;Zonza;ste LU PORTO VECCHIO;NB84D61;2003-05-24 17:23:00;3;2000
2003;3680;0;2A;2A247;Porto-Vecchio;PRECOGGIO;NB64L02;2003-05-25 11:15:00;4;150
2003;3681;0;2A;2A269;Sari-Solenzara;;NB86D83;2003-05-25 18:00:00;3;4000
2003;3684;0;2A;2A001;Afa;;NB28H32;2003-05-29 14:56:00;3;300
2003;3690;0;2A;2A308;Sainte-Lucie-de-Tallano;;NB64B84;2003-06-02 15:45:00;3;60000
2003;3691;0;2A;2A362;Zonza;ste lu porto vecchio;NB84C94;2003-06-04 14:50:00;3;500
2003;3693;0;2A;2A065;Cargèse;;NC00L25;2003-06-05 17:31:00;3;500
2003;3695;0;2A;2A269;Sari-Solenzara;;NB86D61;2003-06-08 08:10:00;3;2000
2003;3697;0;2A;2A004;Ajaccio;LES CRETES;NB26E82;2003-06-09 14:30:00;3;8000
2003;3707;0;2A;2A288;Sotta;;NB64K01;2003-06-12 09:46:00;3;35000
2003;3927;0;2A;2A139;Lecci;pont de l'OSO;NB84A74;2003-06-16 15:55:00;3;10000
2003;3934;0;2A;2A004;Ajaccio;capo di feno;NB26B91;2003-06-20 13:41:00;3;20
2003;3946;0;2A;2A209;Peri;;NB48C45;2003-06-24 10:27:00;3;2500
2003;3949;0;2A;2A001;Afa;;NB28K32;2003-06-24 15:40:00;3;3000
2003;3958;0;2A;2A004;Ajaccio;SANTA LINA;NB26D83;2003-06-26 15:05:00;3;10000
2003;4285;0;2A;2A041;Bonifacio;RTE DE POVO;NB62K25;2003-07-07 09:56:00;3;2000
2003;5273;0;2A;2A128;Granace;;NB44K53;2003-07-13 13:33:00;3;5300
2003;5277;0;2A;2A247;Porto-Vecchio;;NB84A31;2003-07-14 17:47:00;3;20
2003;5280;0;2A;2A198;Ota;porto;NC20C85;2003-07-14 22:26:00;3;15000
2003;5281;0;2A;2A249;Propriano;la porta;NB44H33;2003-07-15 09:45:00;3;1000
2003;5300;0;2A;2A117;Forciolo;;NB46K63;2003-07-17 12:54:00;3;50
2003;5329;0;2A;2A269;Sari-Solenzara;;NB86D83;2003-07-25 19:32:00;3;50
2003;5818;0;2A;2A247;Porto-Vecchio;stabbiaccu;NB64L22;2003-07-28 19:16:00;3;30
2003;5819;0;2A;2A362;Zonza;ste lucie;NB84E93;2003-07-28 21:27:00;3;10
2003;5821;0;2A;2A300;San-Gavino-di-Carbini;RIBBA;NB84A73;2003-07-29 00:28:00;3;10
2003;5823;0;2A;2A215;Pianottoli-Caldarello;;NB62A52;2003-07-29 13:40:00;3;20
2003;6615;0;2A;2A017;Appietto;LAVA;NB28F44;2003-08-03 16:59:00;3;2000
2003;6645;0;2A;2A209;Peri;;NB48D45;2003-08-12 17:05:00;3;10000
2003;7315;0;2A;2A142;Levie;;NB64D81;2003-08-12 17:21:00;3;50
2003;7323;0;2A;2A247;Porto-Vecchio;ospedale;NB64G64;2003-08-15 11:35:00;3;6000
2003;7326;0;2A;2A001;Afa;;NB28H33;2003-08-15 18:46:00;3;1500
2003;7330;0;2A;2A247;Porto-Vecchio;stabiaccu;NB84A11;2003-08-17 15:35:00;3;100
2003;7599;0;2A;2A006;Alata;pichio;NB28G33;2003-08-19 12:34:00;3;20
2003;7603;0;2A;2A209;Peri;;NB48B53;2003-08-19 16:30:00;3;50
2003;7611;0;2A;2A362;Zonza;PACCIUNTULI;NB66F04;2003-08-24 07:53:00;3;5
2003;7617;0;2A;2A070;Casaglione;;NB28H71;2003-08-27 11:51:00;3;200
2003;7618;0;2A;2A022;Arro;;NB28K95;2003-08-27 18:04:00;3;1000
2003;8648;0;2A;2A323;Tavaco;;NB48C65;2003-09-12 11:19:00;3;60
2002;3318;0;2A;2A001;Afa;piscia rossa;NB28K31;2002-03-23 15:54:00;3;500
2002;3319;0;2A;2A001;Afa;piscia rossa;NB28K31;2002-03-23 16:17:00;3;2000
2002;6239;0;2A;2A001;Afa;;NB28K25;2002-07-22 15:50:00;3;500
2002;5674;0;2A;2A004;Ajaccio;;NB28G02;2002-07-12 21:58:00;3;400
2002;5681;0;2A;2A004;Ajaccio;logirem;NB28G02;2002-07-18 17:29:00;3;3000
2002;5675;0;2A;2A004;Ajaccio;BODICCIONE;NB28G15;2002-07-13 14:02:00;3;300
2002;5679;0;2A;2A004;Ajaccio;mandarine;NB28G02;2002-07-16 17:34:00;3;1500
2002;5680;0;2A;2A004;Ajaccio;logirem;NB28G03;2002-07-16 21:27:00;3;100
2002;6552;0;2A;2A004;Ajaccio;CAPO DI FENO;NB26B92;2002-08-02 10:00:00;3;200
2002;7406;0;2A;2A024;Aullène;;NB66B25;2002-08-04 12:38:00;3;150
2002;6536;0;2A;2A027;Azzana;CERRATAGGIA;NC40D05;2002-07-30 10:06:00;3;2000
2002;3307;0;2A;2A040;Bocognano;;NB48H82;2002-03-05 20:35:00;3;100
2002;3310;0;2A;2A040;Bocognano;;NB48L91;2002-03-15 15:58:00;3;500
2002;3559;0;2A;2A040;Bocognano;;NB48K95;2002-03-25 16:52:00;3;300
2002;3224;0;2A;2A065;Cargèse;;NC20B03;2002-01-16 14:36:00;3;100
2002;3306;0;2A;2A066;Cargiaca;;NB66L12;2002-03-05 18:45:00;3;300
2002;3574;0;2A;2A090;Coggia;SANTU PETRU;NB28E82;2002-05-17 15:13:00;3;150
2002;3554;0;2A;2A091;Cognocoli-Monticchi;PRATAVONE;NB46B11;2002-03-24 15:46:00;3;200000
2002;4577;0;2A;2A092;Conca;;NB86E23;2002-06-16 13:56:00;3;2000
2002;3313;0;2A;2A099;Cozzano;;NB68E31;2002-03-23 12:50:00;3;1000
2002;7880;0;2A;2A114;Figari;;NB62E71;2002-08-21 11:20:00;3;3000
2002;7433;0;2A;2A130;Grosseto-Prugna;st georges;NB46F84;2002-08-19 12:57:00;3;10000
2002;3569;0;2A;2A139;Lecci;golfe de sonio;NB84B53;2002-04-17 15:06:00;3;20000
2002;3558;0;2A;2A144;Lopigna;;NB28L92;2002-03-25 16:00:00;3;1500
2002;4569;0;2A;2A189;Olmeto;;NB44C75;2002-06-01 13:50:00;3;6000
2002;6241;0;2A;2A189;Olmeto;;NB44B24;2002-07-23 10:40:00;3;50
2002;3323;0;2A;2A198;Ota;;NC20D72;2002-03-23 19:46:00;3;1500
2002;7882;0;2A;2A200;Palneca;;NB88D33;2002-08-22 11:01:00;3;100
2002;3309;0;2A;2A209;Peri;;NB48A32;2002-03-14 15:57:00;3;300
2002;4589;0;2A;2A212;Piana;;NC20A65;2002-06-22 09:17:00;3;100
2002;5670;0;2A;2A247;Porto-Vecchio;;NB84G3;2002-07-12 19:16:00;4;20
2002;5659;0;2A;2A247;Porto-Vecchio;palavese;NB64K43;2002-07-09 14:50:00;3;200
2002;7421;0;2A;2A247;Porto-Vecchio;TRINITE;NB64A54;2002-08-09 23:07:00;3;20
2002;4583;0;2A;2A249;Propriano;;NB44E64;2002-06-20 16:54:00;3;300
2002;7436;0;2A;2A271;Sarrola-Carcopino;;NB28L32;2002-08-20 15:29:00;3;50
2002;7437;0;2A;2A271;Sarrola-Carcopino;;NB28L44;2002-08-20 15:53:00;3;2000
2002;4595;0;2A;2A272;Sartène;;NB44G32;2002-06-27 13:58:00;3;50
2002;6546;0;2A;2A276;Serra-di-Ferro;;NB44L94;2002-07-31 17:26:00;4;200
2002;3551;0;2A;2A284;Sollacaro;;NB46E14;2002-03-24 11:19:00;3;250
2002;3563;0;2A;2A322;Tasso;;NB68B1;2002-04-01 10:36:00;3;15000
2002;5676;0;2A;2A330;Ucciani;;NB48F74;2002-07-13 23:15:00;3;10
2002;3302;0;2A;2A330;Ucciani;;NB48F73;2002-03-05 14:10:00;3;500
2002;3295;0;2A;2A348;Vico;SAGONE;NC20D03;2002-01-18 22:16:00;3;800
2002;4572;0;2A;2A348;Vico;COL DE ST ANTOINE;NC20H21;2002-06-02 13:26:00;3;1000
2002;3575;0;2A;2A349;Viggianello;;NB44F64;2002-05-22 14:48:00;3;3000
2002;5682;0;2A;2A362;Zonza;pinarello;NB84E71;2002-07-18 21:46:00;3;100
2002;7412;0;2A;2A362;Zonza;faute;NB86E53;2002-08-07 11:58:00;3;150
2001;1038;0;2A;2A139;Lecci;;NB84C53;2001-02-08 18:26:00;3;1500
2001;1039;0;2A;2A139;Lecci;;NB84D54;2001-02-11 18:27:00;3;500
2001;1040;0;2A;2A300;San-Gavino-di-Carbini;;NB64D92;2001-02-15 10:51:00;3;300
2001;1042;0;2A;2A040;Bocognano;;NB48K91;2001-02-19 18:15:00;3;3000
2001;1079;0;2A;2A360;Zigliara;;NB46G62;2001-03-24 15:23:00;3;1000
2001;1083;0;2A;2A040;Bocognano;;NB48K92;2001-03-25 16:26:00;3;20000
2001;1099;0;2A;2A026;Azilone-Ampaza;;NB46H73;2001-03-25 17:19:00;3;300
2001;1640;0;2A;2A117;Forciolo;;NB46H62;2001-04-05 10:31:00;3;200
2001;1641;0;2A;2A362;Zonza;ste lucie povo;NB84D84;2001-04-06 17:25:00;3;100
2001;1642;0;2A;2A247;Porto-Vecchio;;NB84C22;2001-04-10 21:38:00;3;5000
2001;1647;0;2A;2A284;Sollacaro;;NB44B92;2001-04-21 18:30:00;3;800
2001;1648;0;2A;2A247;Porto-Vecchio;boca di l'ore;NB84B02;2001-04-26 14:10:00;3;5000
2001;1649;0;2A;2A041;Bonifacio;canette;NB62K34;2001-04-26 15:00:00;3;1000
2001;1659;0;2A;2A300;San-Gavino-di-Carbini;FOSSI;NB84A62;2001-05-19 16:53:00;3;200
2001;1661;0;2A;2A001;Afa;pisciarossa;NB28H43;2001-05-20 18:22:00;3;300
2001;1663;0;2A;2A114;Figari;route du barrage;NB62E64;2001-05-27 13:44:00;3;300
2001;1666;0;2A;2A247;Porto-Vecchio;la trinite;NB84A54;2001-05-28 14:45:00;3;100
2001;1671;0;2A;2A269;Sari-Solenzara;u vasco;NB86D83;2001-06-01 17:46:00;3;200
2001;1681;0;2A;2A006;Alata;san benedetto;NB28F34;2001-06-04 15:06:00;3;10000
2001;1687;0;2A;2A288;Sotta;CUO;NB62G81;2001-06-06 17:52:00;3;3000
2001;1688;0;2A;2A139;Lecci;;NB84B72;2001-06-07 18:42:00;3;1500
2001;1693;0;2A;2A092;Conca;;NB86B13;2001-06-13 14:08:00;3;1500
2001;1695;0;2A;2A362;Zonza;ste lucie;NB84E95;2001-06-13 14:20:00;3;100
2001;1697;0;2A;2A362;Zonza;PINARELLO;NB84D84;2001-06-14 11:20:00;3;2000
2001;1702;0;2A;2A048;Calcatoggio;;NB28G51;2001-06-16 11:30:00;3;2000
2001;1705;0;2A;2A091;Cognocoli-Monticchi;;NB46B02;2001-06-16 15:07:00;3;200
2001;2695;0;2A;2A189;Olmeto;;NB44D73;2001-06-18 09:37:00;3;30
2001;2712;0;2A;2A247;Porto-Vecchio;route de st cyprien;NB84B55;2001-06-21 15:56:00;3;1000
2001;2720;0;2A;2A360;Zigliara;;NB46H61;2001-06-23 13:02:00;3;700
2001;2722;0;2A;2A006;Alata;;NB28G24;2001-06-24 13:06:00;3;3000
2001;2724;0;2A;2A271;Sarrola-Carcopino;baleone;NB28L21;2001-06-25 17:09:00;3;5000
2001;2726;0;2A;2A004;Ajaccio;;NB26B82;2001-06-26 14:30:00;3;5000
2001;2729;0;2A;2A021;Argiusta-Moriccio;;NB46K45;2001-06-26 14:40:00;3;500
2001;2742;0;2A;2A271;Sarrola-Carcopino;;NB28L52;2001-06-30 11:30:00;3;6000
2001;2745;0;2A;2A211;Petreto-Bicchisano;;NB46H24;2001-06-30 15:45:00;3;200
2001;2746;0;2A;2A092;Conca;punta di l'ORTU;NB86C23;2001-07-01 10:52:00;3;7000
2001;2747;0;2A;2A006;Alata;SAN BENEDETTO;NB28G31;2001-07-01 14:21:00;3;30000
2001;3567;0;2A;2A115;Foce;;NB44K32;2001-07-11 14:32:00;3;100
2001;3588;0;2A;2A017;Appietto;rte de piscia rossa;NB28H31;2001-07-14 12:50:00;3;10
2001;3591;0;2A;2A351;Villanova;costa di villanova;NB28C25;2001-07-14 20:04:00;3;200
2001;3592;0;2A;2A198;Ota;porto;NC20C85;2001-07-15 10:35:00;3;1500
2001;3598;0;2A;2A271;Sarrola-Carcopino;CALDANICCIA;NB28K13;2001-07-17 13:49:00;3;100
2001;3609;0;2A;2A269;Sari-Solenzara;gabrillo;NB86E64;2001-07-18 16:58:00;3;50
2001;5201;0;2A;2A189;Olmeto;CIMETIERE;NB44E85;2001-08-12 12:00:00;3;500
2001;5213;0;2A;2A065;Cargèse;PLAGE DE PERU;NC00K12;2001-08-17 11:00:00;3;200
2001;5217;0;2A;2A004;Ajaccio;LOGIREM;NB28G05;2001-08-17 16:26:00;3;10000
2001;6054;0;2A;2A004;Ajaccio;logirem;NB28G02;2001-08-21 15:52:00;3;20000
2001;6067;0;2A;2A041;Bonifacio;;NB62H13;2001-08-24 13:10:00;3;600
2001;6076;0;2A;2A146;Loreto-di-Tallano;;NB44L95;2001-08-26 08:48:00;3;300
2001;7806;0;2A;2A099;Cozzano;;NB66E33;2001-09-05 11:00:00;3;150
2001;8241;0;2A;2A200;Palneca;;NB68E33;2001-09-12 15:30:00;3;200
2001;8245;0;2A;2A200;Palneca;;NB68E33;2001-09-12 17:13:00;3;100
2001;8246;0;2A;2A359;Zicavo;;NB68C03;2001-09-12 23:07:00;3;100
2001;8260;0;2A;2A040;Bocognano;;NC40K03;2001-09-26 15:50:00;3;5000
2001;8262;0;2A;2A322;Tasso;;NB68B23;2001-10-03 14:32:00;3;20000
2000;2068;0;2A;2A348;Vico;PERA RENA;NC20E11;2000-01-24 17:41:00;3;1000
2000;2554;0;2A;2A348;Vico;lino;NC20H22;2000-02-28 14:51:00;3;10000
2000;2558;0;2A;2A070;Casaglione;;NB28F71;2000-03-06 18:47:00;3;1000
2000;2585;0;2A;2A272;Sartène;TIZZANO;NB42C83;2000-03-13 16:08:00;3;7000
2000;2587;0;2A;2A040;Bocognano;;NB48L92;2000-03-14 14:54:00;3;1000
2000;3727;0;2A;2A041;Bonifacio;SANTA-MANZA;NB62K32;2000-05-08 11:55:00;3;1000
2000;3729;0;2A;2A189;Olmeto;;NB44C73;2000-05-10 13:15:00;3;1500
2000;3737;0;2A;2A249;Propriano;;NB44E65;2000-05-23 18:54:00;3;5000
2000;3742;0;2A;2A271;Sarrola-Carcopino;lot effrico;NB28L21;2000-05-26 15:49:00;3;2000
2000;3744;0;2A;2A090;Coggia;PENISOLA;NB28E81;2000-05-27 17:00:00;3;5000
2000;3751;0;2A;2A070;Casaglione;TIUCCIA;NB28F72;2000-06-01 16:24:00;3;10000
2000;3754;0;2A;2A108;Évisa;aitone;NC20K94;2000-06-02 22:36:00;3;100000
2000;3811;0;2A;2A247;Porto-Vecchio;pezza cardo;NB84A42;2000-06-07 12:38:00;3;300
2000;3813;0;2A;2A209;Peri;chapelle st antoine;NB48B43;2000-06-07 17:56:00;3;2500
2000;3814;0;2A;2A345;Vero;;NB48D72;2000-06-08 18:35:00;3;3500
2000;3817;0;2A;2A330;Ucciani;;NB48F84;2000-06-09 15:04:00;3;1000
2000;3913;0;2A;2A271;Sarrola-Carcopino;PRATO TONDO;NB48A31;2000-06-16 12:27:00;3;5000
2000;3915;0;2A;2A004;Ajaccio;CHEMIN DE PIETRALBA;NB28H04;2000-06-16 15:32:00;3;1000
2000;4154;0;2A;2A228;Pietrosella;;NB26K42;2000-06-21 13:51:00;3;2000
2000;4147;0;2A;2A017;Appietto;;NB28H31;2000-06-19 14:03:00;3;2000
2000;4157;0;2A;2A209;Peri;carazzi;NB48B41;2000-06-21 15:44:00;3;10000
2000;4184;0;2A;2A228;Pietrosella;;NB26K52;2000-06-24 15:50:00;3;2500
2000;4188;0;2A;2A228;Pietrosella;;NB26K42;2000-06-25 11:53:00;3;1000
2000;4192;0;2A;2A017;Appietto;pevani;NB28E42;2000-06-26 19:53:00;3;1000
2000;4194;0;2A;2A090;Coggia;;NC20G01;2000-06-27 13:47:00;3;2500
2000;4456;0;2A;2A004;Ajaccio;;NB28K04;2000-07-01 16:54:00;3;300
2000;4457;0;2A;2A300;San-Gavino-di-Carbini;;NB68E82;2000-07-01 14:46:00;3;5000
2000;4471;0;2A;2A191;Olmiccia;;NB44L65;2000-07-04 11:31:00;3;100
2000;4473;0;2A;2A211;Petreto-Bicchisano;teppa foce;NB46G22;2000-07-04 14:40:00;3;100
2000;4481;0;2A;2A004;Ajaccio;;NB28H14;2000-07-07 13:48:00;3;1500
2000;4929;0;2A;2A189;Olmeto;;NB44E73;2000-07-14 17:47:00;3;10000
2000;4942;0;2A;2A004;Ajaccio;;NB28H13;2000-07-17 12:33:00;3;100
2000;5127;0;2A;2A271;Sarrola-Carcopino;;NB48A34;2000-07-18 14:48:00;3;300
2000;5128;0;2A;2A004;Ajaccio;;NB48E03;2000-07-18 18:59:00;3;300
2000;5861;0;2A;2A249;Propriano;;NB44D54;2000-07-23 19:17:00;;1000
2000;5914;0;2A;2A004;Ajaccio;;NB28G02;2000-07-25 17:20:00;3;300
2000;5930;0;2A;2A271;Sarrola-Carcopino;;NB48A31;2000-07-27 13:05:00;3;2000
2000;6256;0;2A;2A288;Sotta;BITALZA;NB64E22;2000-07-27 22:40:00;2;2000
2000;6266;0;2A;2A249;Propriano;capo lauroso;NB44D63;2000-07-28 19:24:00;3;5000
2000;6276;0;2A;2A065;Cargèse;;NC20C11;2000-07-30 15:51:00;3;500
2000;7502;0;2A;2A004;Ajaccio;;NB28K11;2000-07-31 15:00:00;;500
2000;8905;0;2A;2A362;Zonza;ste lucie povo;NB84D94;2000-08-05 16:00:00;3;500
2000;8975;0;2A;2A048;Calcatoggio;;NB28F53;2000-08-15 12:42:00;3;4000
2000;8993;0;2A;2A040;Bocognano;;NB48K91;2000-08-17 13:15:00;3;100
2000;9028;0;2A;2A006;Alata;LES BAS D'ALATA;NB28H22;2000-08-21 13:00:00;3;300
2000;9031;0;2A;2A271;Sarrola-Carcopino;VILLAGE;NB28L52;2000-08-21 16:41:00;3;130000
2000;9048;0;2A;2A253;Quasquara;;NB46H92;2000-08-24 09:35:00;3;3000
2000;9061;0;2A;2A359;Zicavo;;NB68C03;2000-08-25 17:30:00;3;100
2000;9076;0;2A;2A357;Zérubia;;NB46L11;2000-08-29 11:48:00;3;100
2000;9081;0;2A;2A114;Figari;;NB62D62;2000-08-30 19:30:00;3;30000
2000;9087;0;2A;2A271;Sarrola-Carcopino;;NB28L21;2000-09-03 13:48:00;3;5000
1999;2962;0;2A;2A322;Tasso;Route de Sampolo;NB68B11;1999-01-24 16:35:00;3;500
1999;2980;0;2A;2A198;Ota;PORTO-CAMPING;NC20D84;1999-02-07 19:04:00;4;10
1999;2981;0;2A;2A212;Piana;ST MARTIN;NC20A53;1999-02-08 16:43:00;3;300
1999;2987;0;2A;2A070;Casaglione;CAPIGLIOLI;NB28E72;1999-03-01 14:44:00;3;400
1999;2988;0;2A;2A272;Sartène;ville;NB44H31;1999-03-01 21:26:00;3;50
1999;3401;0;2A;2A247;Porto-Vecchio;ZONE INDUSTRIELLE;NB84A14;1999-03-03 14:42:00;3;500
1999;3409;0;2A;2A349;Viggianello;;NB44G61;1999-03-12 11:48:00;3;10000
1999;3411;0;2A;2A272;Sartène;;NB44G41;1999-03-15 17:14:00;3;800
1999;3413;0;2A;2A362;Zonza;VILLAGE;NB66E12;1999-03-16 12:15:00;4;5000
1999;3416;0;2A;2A006;Alata;pichio;NB28G34;1999-03-17 09:07:00;3;20000
1999;3427;0;2A;2A031;Bastelica;;NB48K45;1999-03-19 15:10:00;4;300
1999;3430;0;2A;2A099;Cozzano;;NB68D12;1999-03-19 16:34:00;3;6000
